74955563,"{""answerCount"":1,""questionId"":74955563,""owner"":{""userId"":6727914,""userType"":""REGISTERED"",""displayName"":""TSR"",""reputation"":16267,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":52.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:02:13 AM"",""lastEditDate"":""Dec 30, 2022, 4:17:50 AM"",""lastActivityDate"":""Dec 30, 2022, 4:54:31 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":187,""score"":1,""communityOwned"":false,""title"":""How to parse ISO date with microsecond precision in Kotlin"",""tags"":[""java"",""kotlin"",""date"",""datetime"",""iso""],""answers"":[],""comments"":[],""acceptedAnswerId"":74955879,""bountyAmount"":0}"
74955570,"{""answerCount"":1,""questionId"":74955570,""owner"":{""userId"":16459724,""userType"":""REGISTERED"",""displayName"":""Saber"",""reputation"":3,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:03:12 AM"",""lastActivityDate"":""Feb 15, 2023, 6:48:46 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":125,""score"":0,""communityOwned"":false,""title"":""Hibernate Query Exception : Fetch not allowed in subquery from elements"",""tags"":[""java"",""hibernate""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955577,"{""answerCount"":0,""questionId"":74955577,""owner"":{""userId"":9154835,""userType"":""REGISTERED"",""displayName"":""elads11"",""reputation"":337,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:03:47 AM"",""lastEditDate"":""Dec 30, 2022, 4:36:45 AM"",""lastActivityDate"":""Dec 30, 2022, 4:36:45 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":46,""score"":1,""communityOwned"":false,""title"":""Creating an HTML link that leads to a page with value of java string"",""tags"":[""java"",""html"",""string"",""href""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955685,"{""answerCount"":0,""questionId"":74955685,""owner"":{""userId"":6288191,""userType"":""REGISTERED"",""displayName"":""Guru"",""reputation"":192,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":33.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:15:04 AM"",""lastActivityDate"":""Dec 30, 2022, 4:15:04 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":38,""score"":0,""communityOwned"":false,""title"":""How can we implement a routing logic to control the percentage of traffic hitting a service?"",""tags"":[""java"",""spring"",""spring-boot"",""performance""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955752,"{""answerCount"":1,""questionId"":74955752,""owner"":{""userId"":5815695,""userType"":""REGISTERED"",""displayName"":""Aman Kumar Sinha"",""reputation"":369,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":58.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:23:24 AM"",""lastActivityDate"":""Jan 19, 2023, 8:47:28 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":161,""score"":2,""communityOwned"":false,""title"":""Why does excluding META-INF helps with \u0026quot; could not find or load main method \u0026quot; in gradle"",""tags"":[""java"",""gradle"",""jar"",""fatjar""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955810,"{""answerCount"":0,""questionId"":74955810,""owner"":{""userId"":20889721,""userType"":""REGISTERED"",""displayName"":""ksjdh234"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:31:56 AM"",""lastEditDate"":""Dec 30, 2022, 4:32:39 AM"",""lastActivityDate"":""Dec 30, 2022, 4:32:39 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":32,""score"":0,""communityOwned"":false,""title"":""Cucumber test cases passing when run from file but not from folder"",""tags"":[""java"",""cucumber""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955829,"{""answerCount"":0,""questionId"":74955829,""owner"":{""userId"":8867960,""userType"":""REGISTERED"",""displayName"":""Fran Luz"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:34:14 AM"",""lastEditDate"":""Feb 3, 2023, 2:03:58 AM"",""lastActivityDate"":""Feb 3, 2023, 2:03:58 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":49,""score"":0,""communityOwned"":false,""title"":""Java springboot gke + secret manager"",""tags"":[""java"",""kubernetes"",""google-kubernetes-engine"",""google-secret-manager""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955895,"{""answerCount"":1,""questionId"":74955895,""owner"":{""userId"":2474098,""userType"":""REGISTERED"",""displayName"":""alknows"",""reputation"":1942,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":69.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:44:19 AM"",""lastActivityDate"":""Jan 3, 2023, 10:31:40 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":180,""score"":0,""communityOwned"":false,""title"":""How to create OpenTelemetry Traces in a Vertx Verticle"",""tags"":[""java"",""vert.x"",""vertx-verticle"",""vertx-httpclient""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955930,"{""answerCount"":0,""questionId"":74955930,""owner"":{""userId"":6264,""userType"":""REGISTERED"",""displayName"":""Michiel Borkent"",""reputation"":34050,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":88.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:48:18 AM"",""lastActivityDate"":""Dec 30, 2022, 4:48:18 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":29,""score"":0,""communityOwned"":false,""title"":""Is there an example of a java.net.http request with URI that does not refer to http(s)?"",""tags"":[""java""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955951,"{""answerCount"":0,""questionId"":74955951,""owner"":{""userId"":399723,""userType"":""REGISTERED"",""displayName"":""Douglas Held"",""reputation"":1443,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":25.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:52:54 AM"",""lastActivityDate"":""Dec 30, 2022, 4:52:54 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":22,""score"":0,""communityOwned"":false,""title"":""Is there a Gimap project ported to derive support from Jakarta Mail?"",""tags"":[""java"",""project"",""imap"",""libraries""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74955971,"{""answerCount"":2,""questionId"":74955971,""owner"":{""userId"":12245103,""userType"":""REGISTERED"",""displayName"":""dactel"",""reputation"":3,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 4:55:49 AM"",""lastActivityDate"":""Dec 30, 2022, 6:03:36 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":46,""score"":-1,""communityOwned"":false,""title"":""Need help on printing an Array of ArrayLists (of different sizes)"",""tags"":[""java"",""arrays"",""arraylist"",""printing"",""playing-cards""],""answers"":[],""comments"":[],""acceptedAnswerId"":74956391,""bountyAmount"":0}"
74956103,"{""answerCount"":1,""questionId"":74956103,""owner"":{""userId"":20562610,""userType"":""REGISTERED"",""displayName"":""UserAndroidDeveloper"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:13:25 AM"",""lastEditDate"":""Dec 30, 2022, 8:38:53 PM"",""lastActivityDate"":""Dec 31, 2022, 5:22:24 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":98,""score"":0,""communityOwned"":false,""title"":""Access to files is denied while the file is being moved Android 10"",""tags"":[""java"",""android"",""android-10.0""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956110,"{""answerCount"":0,""questionId"":74956110,""owner"":{""userId"":19894458,""userType"":""REGISTERED"",""displayName"":""Cornel"",""reputation"":23,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:13:41 AM"",""lastActivityDate"":""Dec 30, 2022, 5:13:41 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":34,""score"":0,""communityOwned"":false,""title"":""How can I use multiple classes in Model - MVC Java?"",""tags"":[""java"",""swing"",""swingbuilder""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956203,"{""answerCount"":1,""questionId"":74956203,""owner"":{""userId"":20889942,""userType"":""REGISTERED"",""displayName"":""Fibien"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:27:19 AM"",""lastEditDate"":""Dec 30, 2022, 6:50:51 AM"",""lastActivityDate"":""Dec 30, 2022, 6:50:51 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":42,""score"":0,""communityOwned"":false,""title"":""Wonder about syntax and language for two code examples"",""tags"":[""java"",""syntax""],""answers"":[],""comments"":[],""acceptedAnswerId"":74956322,""closedDate"":""Dec 30, 2022, 7:02:24 AM"",""closedReason"":""Not suitable for this site"",""bountyAmount"":0}"
74956323,"{""answerCount"":0,""questionId"":74956323,""owner"":{""userId"":9679725,""userType"":""REGISTERED"",""displayName"":""Joe DiNottra"",""reputation"":800,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:46:22 AM"",""lastActivityDate"":""Dec 30, 2022, 5:46:22 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":31,""score"":0,""communityOwned"":false,""title"":""How to format decimals separators in DecimalFormat"",""tags"":[""java"",""formatting"",""number-formatting""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956334,"{""answerCount"":1,""questionId"":74956334,""owner"":{""userId"":9951023,""userType"":""REGISTERED"",""displayName"":""Jonathan Ramirez"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:47:57 AM"",""lastActivityDate"":""Dec 30, 2022, 11:26:33 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":51,""score"":0,""communityOwned"":false,""title"":""Android Card View Activity is laggy"",""tags"":[""java"",""android"",""xml"",""android-fragments""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956338,"{""answerCount"":1,""questionId"":74956338,""owner"":{""userId"":20834247,""userType"":""REGISTERED"",""displayName"":""Kasepriun Alcatraz"",""reputation"":3,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:48:32 AM"",""lastEditDate"":""Jan 1, 2023, 5:46:04 AM"",""lastActivityDate"":""Jan 1, 2023, 5:46:04 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":46,""score"":0,""communityOwned"":false,""title"":""How can i get the filename from a string type link"",""tags"":[""java"",""android"",""kotlin"",""retrofit"",""uri""],""answers"":[],""comments"":[],""acceptedAnswerId"":74960577,""bountyAmount"":0}"
74956361,"{""answerCount"":1,""questionId"":74956361,""owner"":{""userId"":20522304,""userType"":""REGISTERED"",""displayName"":""Dragomy"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:52:19 AM"",""lastEditDate"":""Dec 30, 2022, 6:02:12 AM"",""lastActivityDate"":""Dec 30, 2022, 6:40:04 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":36,""score"":0,""communityOwned"":false,""title"":""I have several Errors which i think come from a wrong import"",""tags"":[""java"",""import"",""printing""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956398,"{""answerCount"":1,""questionId"":74956398,""owner"":{""userId"":1059372,""userType"":""REGISTERED"",""displayName"":""Eugene"",""reputation"":115737,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":97.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 5:57:27 AM"",""lastEditDate"":""Dec 30, 2022, 6:03:23 AM"",""lastActivityDate"":""Dec 30, 2022, 3:26:34 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":47,""score"":0,""communityOwned"":false,""title"":""quarkus.flyway.placeholders override via enviroment variable"",""tags"":[""java"",""quarkus""],""answers"":[],""comments"":[],""acceptedAnswerId"":74959121,""bountyAmount"":0}"
74956446,"{""answerCount"":1,""questionId"":74956446,""owner"":{""userId"":17944655,""userType"":""REGISTERED"",""displayName"":""Miles"",""reputation"":93,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:04:51 AM"",""lastEditDate"":""Dec 30, 2022, 7:03:15 AM"",""lastActivityDate"":""Dec 30, 2022, 7:32:09 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":68,""score"":2,""communityOwned"":false,""title"":""How can I have out parameters in Java?"",""tags"":[""java"",""pass-by-reference"",""out-parameters""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956485,"{""answerCount"":0,""questionId"":74956485,""owner"":{""userId"":9812953,""userType"":""REGISTERED"",""displayName"":""elliot_mmm"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:11:29 AM"",""lastActivityDate"":""Dec 30, 2022, 6:11:29 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":21,""score"":0,""communityOwned"":false,""title"":""Hibernate \u0026quot;Referencial Integrity Constraint Violation\u0026quot; for ManyToMany Bidirectional Mapping"",""tags"":[""java"",""sql"",""hibernate"",""many-to-many"",""referential-integrity""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956488,"{""answerCount"":1,""questionId"":74956488,""owner"":{""userId"":1977508,""userType"":""REGISTERED"",""displayName"":""Furious Gamer"",""reputation"":349,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":50.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:11:51 AM"",""lastActivityDate"":""Dec 31, 2022, 1:21:59 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":898,""score"":0,""communityOwned"":false,""title"":""UnsatisfiedResolutionException: Unsatisfied dependency for type java.lang.String and qualifiers [@Default]"",""tags"":[""java"",""maven"",""dependency-injection"",""quarkus""],""answers"":[],""comments"":[],""acceptedAnswerId"":74964168,""bountyAmount"":0}"
74956508,"{""answerCount"":2,""questionId"":74956508,""owner"":{""userId"":20015890,""userType"":""REGISTERED"",""displayName"":""luke"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:14:58 AM"",""lastEditDate"":""Dec 30, 2022, 8:51:52 PM"",""lastActivityDate"":""Dec 30, 2022, 8:51:52 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":245,""score"":1,""communityOwned"":false,""title"":""Serialise BigDecimal value with customised scale per class field"",""tags"":[""java"",""serialization"",""jackson"",""annotations"",""bigdecimal""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956511,"{""answerCount"":0,""questionId"":74956511,""owner"":{""userId"":14251330,""userType"":""REGISTERED"",""displayName"":""The Idea of Evil"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:16:24 AM"",""lastActivityDate"":""Dec 30, 2022, 6:16:24 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":72,""score"":0,""communityOwned"":false,""title"":""Jumble word game written in Java using a random number generator non-deterministically gets the user stuck in an infinite loop. How to fix?"",""tags"":[""java"",""random"",""random-seed""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956531,"{""answerCount"":2,""questionId"":74956531,""owner"":{""userId"":3618515,""userType"":""REGISTERED"",""displayName"":""Igor"",""reputation"":615,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":79.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:20:08 AM"",""lastEditDate"":""Dec 30, 2022, 6:26:06 AM"",""lastActivityDate"":""Jan 6, 2023, 1:14:48 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":399,""score"":0,""communityOwned"":false,""title"":""Error with sharing images on Android with Capacitor 4"",""tags"":[""java"",""android"",""android-intent"",""android-activity"",""capacitor""],""answers"":[],""comments"":[],""acceptedAnswerId"":75027165,""bountyAmount"":0}"
74956537,"{""answerCount"":1,""questionId"":74956537,""owner"":{""userId"":20889713,""userType"":""REGISTERED"",""displayName"":""norb"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:22:09 AM"",""lastEditDate"":""Dec 31, 2022, 1:42:57 AM"",""lastActivityDate"":""Dec 31, 2022, 1:42:57 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":36,""score"":0,""communityOwned"":false,""title"":""Meshgrid-android studio"",""tags"":[""java"",""android"",""chaquopy""],""answers"":[],""comments"":[],""acceptedAnswerId"":74962472,""closedDate"":""Dec 31, 2022, 1:34:08 AM"",""closedReason"":""Not suitable for this site"",""bountyAmount"":0}"
74956541,"{""answerCount"":1,""questionId"":74956541,""owner"":{""userId"":16367560,""userType"":""REGISTERED"",""displayName"":""sper1997"",""reputation"":15,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:22:49 AM"",""lastEditDate"":""Jan 2, 2023, 4:18:18 AM"",""lastActivityDate"":""Jan 2, 2023, 4:18:18 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":40,""score"":1,""communityOwned"":false,""title"":""Recursive call question with merge sort example"",""tags"":[""java"",""recursion""],""answers"":[],""comments"":[],""acceptedAnswerId"":74956659,""bountyAmount"":0}"
74956589,"{""answerCount"":2,""questionId"":74956589,""owner"":{""userId"":19404328,""userType"":""REGISTERED"",""displayName"":""henson"",""reputation"":3,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:28:34 AM"",""lastActivityDate"":""Dec 30, 2022, 7:08:47 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":35,""score"":-1,""communityOwned"":false,""title"":""Bubble sort algorithm issue when the size of array is seven"",""tags"":[""java"",""arrays"",""sorting"",""data-structures"",""bubble-sort""],""answers"":[],""comments"":[],""acceptedAnswerId"":74956657,""bountyAmount"":0}"
74956629,"{""answerCount"":0,""questionId"":74956629,""owner"":{""userId"":15352086,""userType"":""REGISTERED"",""displayName"":""anon"",""reputation"":23,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:35:00 AM"",""lastEditDate"":""Jan 9, 2023, 4:35:06 PM"",""lastActivityDate"":""Jan 9, 2023, 4:35:06 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":206,""score"":0,""communityOwned"":false,""title"":""How to fix Java ProcessBuilder \u0026quot;Command Not Found\u0026quot; for Linux-based systems?"",""tags"":[""java"",""bash"",""shell"",""processbuilder"",""gnome-terminal""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956656,"{""answerCount"":2,""questionId"":74956656,""owner"":{""userId"":20885421,""userType"":""REGISTERED"",""displayName"":""Garmadon"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:39:14 AM"",""lastActivityDate"":""Dec 30, 2022, 7:46:02 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":68,""score"":-1,""communityOwned"":false,""title"":""How to structure a Vector Class that works with real and complex numbers in Java?"",""tags"":[""java"",""arrays"",""oop"",""linear-algebra"",""complex-numbers""],""answers"":[],""comments"":[],""acceptedAnswerId"":74956969,""closedDate"":""Jan 1, 2023, 10:25:26 PM"",""closedReason"":""Opinion-based"",""bountyAmount"":0}"
74956662,"{""answerCount"":0,""questionId"":74956662,""owner"":{""userId"":14293052,""userType"":""REGISTERED"",""displayName"":""ivan315"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:40:37 AM"",""lastActivityDate"":""Dec 30, 2022, 6:40:37 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":105,""score"":0,""communityOwned"":false,""title"":""Lazy loading works without transaction in Spring"",""tags"":[""java"",""spring"",""hibernate""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956693,"{""answerCount"":1,""questionId"":74956693,""owner"":{""userId"":20890257,""userType"":""REGISTERED"",""displayName"":""muhammad saad"",""reputation"":3,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:46:14 AM"",""lastEditDate"":""Dec 30, 2022, 9:20:03 PM"",""lastActivityDate"":""Dec 30, 2022, 9:20:03 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":200,""score"":-1,""communityOwned"":false,""title"":""Email OTP Verification in Android Studio"",""tags"":[""java"",""android"",""email-validation"",""one-time-password"",""email-verification""],""answers"":[],""comments"":[],""acceptedAnswerId"":74957804,""closedDate"":""Dec 30, 2022, 4:07:14 PM"",""closedReason"":""Not suitable for this site"",""bountyAmount"":0}"
74956695,"{""answerCount"":1,""questionId"":74956695,""owner"":{""userId"":14939053,""userType"":""REGISTERED"",""displayName"":""Wolfsurge"",""reputation"":27,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:46:33 AM"",""lastActivityDate"":""Dec 30, 2022, 10:38:01 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":37,""score"":1,""communityOwned"":false,""title"":""How can I use a list as a function parameter with LuaJ?"",""tags"":[""java"",""lua"",""luaj""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956710,"{""answerCount"":1,""questionId"":74956710,""owner"":{""userId"":20890302,""userType"":""REGISTERED"",""displayName"":""Bibek Bhattarai"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:49:40 AM"",""lastEditDate"":""Dec 30, 2022, 3:26:06 PM"",""lastActivityDate"":""Dec 30, 2022, 6:24:44 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":65,""score"":0,""communityOwned"":false,""title"":""Stuck in a loop while passing RequestBody in Postman"",""tags"":[""java"",""json""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74956718,"{""answerCount"":2,""questionId"":74956718,""owner"":{""userId"":19581679,""userType"":""REGISTERED"",""displayName"":""data2quest"",""reputation"":19,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 30, 2022, 6:51:34 AM"",""lastEditDate"":""Dec 30, 2022, 7:15:06 PM"",""lastActivityDate"":""Dec 30, 2022, 7:15:06 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":125,""score"":1,""communityOwned"":false,""title"":""Java program using switch case seasons of the year getting error"",""tags"":[""java"",""conditional-statements"",""switch-statement""],""answers"":[],""comments"":[],""acceptedAnswerId"":74957272,""bountyAmount"":0}"
